"channel","date_id","pid","net_sales_amount"
"CH//AntwerpOutlet",20211124,"021e0da3b7cc78d",1
"CH//LeuvenStyles",20211125,"021e0da3b7cc78d",1
"CH//AntwerpOutlet",20211126,"021e0da3b7cc78d",1
"CH//LiegeHub",20211126,"021e0da3b7cc78d",1
"CH//KortrijkShowroom",20211127,"021e0da3b7cc78d",1
"CH//AntwerpOutlet",20211128,"021e0da3b7cc78d",1
"CH//AalstEmporium",20211128,"021e0da3b7cc78d",1
"CH//AntwerpOutlet",20211130,"021e0da3b7cc78d",1
"CH//Online",20211212,"021e0da3b7cc78d",1
"CH//LiegeHub",20211214,"021e0da3b7cc78d",1
"CH//GhentBoutique",20211215,"021e0da3b7cc78d",1
"CH//CharleroiDepot",20211216,"021e0da3b7cc78d",1
"CH//AntwerpOutlet",20211216,"021e0da3b7cc78d",1
"CH//GhentBoutique",20211217,"021e0da3b7cc78d",-1
"CH//Online",20211217,"021e0da3b7cc78d",7
"CH//KortrijkShowroom",20220822,"0233e9ab466fb87",1
"CH//BrusselsMart",20220909,"0233e9ab466fb87",1
"CH//BrusselsMart",20220910,"0233e9ab466fb87",1
"CH//BruggeSquare",20220913,"0233e9ab466fb87",1
"CH//MonsPlaza",20220913,"0233e9ab466fb87",1
"CH//AntwerpOutlet",20220915,"0233e9ab466fb87",1
"CH//LiegeHub",20220917,"0233e9ab466fb87",1
"CH//CharleroiDepot",20220917,"0233e9ab466fb87",1
"CH//GhentBoutique",20220917,"0233e9ab466fb87",1
"CH//GhentBoutique",20220917,"0233e9ab466fb87",1
"CH//LiegeHub",20220917,"0233e9ab466fb87",1
"CH//GhentBoutique",20220918,"0233e9ab466fb87",1
"CH//AalstEmporium",20220919,"0233e9ab466fb87",1
"CH//GhentBoutique",20220414,"024860cd435c114",1
"CH//AntwerpOutlet",20220415,"024860cd435c114",1
"CH//AntwerpOutlet",20220416,"024860cd435c114",1
"CH//GhentBoutique",20220505,"024860cd435c114",1
"CH//Online",20220506,"024860cd435c114",1
"CH//Online",20220506,"024860cd435c114",1
"CH//MonsPlaza",20220701,"02496c5601d82e2",1
"CH//MonsPlaza",20220702,"02496c5601d82e2",1
"CH//MechelenCenter",20220703,"02496c5601d82e2",1
"CH//AalstEmporium",20220705,"02496c5601d82e2",2
"CH//OstendStore",20220705,"02496c5601d82e2",1
"CH//MechelenCenter",20220705,"02496c5601d82e2",1
"CH//KortrijkShowroom",20220706,"02496c5601d82e2",1
"CH//LeuvenStyles",20220706,"02496c5601d82e2",1
"CH//BrusselsMart",20220706,"02496c5601d82e2",1
"CH//CharleroiDepot",20220707,"02496c5601d82e2",1
"CH//HasseltFashions",20220707,"02496c5601d82e2",1
"CH//CharleroiDepot",20220707,"02496c5601d82e2",1
"CH//MechelenCenter",20220708,"02496c5601d82e2",1
"CH//MonsPlaza",20220708,"02496c5601d82e2",1
"CH//BruggeSquare",20220708,"02496c5601d82e2",1
"CH//Online",20220708,"02496c5601d82e2",1
"CH//LeuvenStyles",20220709,"02496c5601d82e2",1
"CH//LeuvenStyles",20220709,"02496c5601d82e2",1
"CH//CharleroiDepot",20220709,"02496c5601d82e2",1
"CH//BrusselsMart",20220709,"02496c5601d82e2",1
"CH//HasseltFashions",20220709,"02496c5601d82e2",1
"CH//MonsPlaza",20220709,"02496c5601d82e2",1
"CH//LiegeHub",20220709,"02496c5601d82e2",1
"CH//Online",20220709,"02496c5601d82e2",1
"CH//LeuvenStyles",20220709,"02496c5601d82e2",1
"CH//Online",20220709,"02496c5601d82e2",1
"CH//BruggeSquare",20220709,"02496c5601d82e2",1
"CH//OstendStore",20220710,"02496c5601d82e2",1
"CH//HasseltFashions",20220710,"02496c5601d82e2",1
"CH//LiegeHub",20220710,"02496c5601d82e2",1
"CH//Online",20220710,"02496c5601d82e2",1
"CH//MechelenCenter",20220711,"02496c5601d82e2",1
"CH//NamurPoint",20220711,"02496c5601d82e2",1
"CH//TournaiShop",20220712,"02496c5601d82e2",1
"CH//Online",20220712,"02496c5601d82e2",1
"CH//amazon.com",20220712,"02496c5601d82e2",1
"CH//AalstEmporium",20220713,"02496c5601d82e2",1
"CH//LiegeHub",20220713,"02496c5601d82e2",1
"CH//MechelenCenter",20220713,"02496c5601d82e2",1
"CH//TournaiShop",20220713,"02496c5601d82e2",1
"CH//Online",20220713,"02496c5601d82e2",1
"CH//CharleroiDepot",20220714,"02496c5601d82e2",1
"CH//AalstEmporium",20220714,"02496c5601d82e2",1
"CH//Online",20220714,"02496c5601d82e2",-1
"CH//MechelenCenter",20220715,"02496c5601d82e2",1
"CH//AalstEmporium",20220715,"02496c5601d82e2",1
"CH//MechelenCenter",20220715,"02496c5601d82e2",1
"CH//Online",20220715,"02496c5601d82e2",1
"CH//LeuvenStyles",20220715,"02496c5601d82e2",1
"CH//AntwerpOutlet",20220716,"02496c5601d82e2",1
"CH//BrusselsMart",20220716,"02496c5601d82e2",1
"CH//Online",20220716,"02496c5601d82e2",1
"CH//LiegeHub",20220716,"02496c5601d82e2",1
"CH//NamurPoint",20220716,"02496c5601d82e2",1
"CH//Online",NA,"02496c5601d82e2",1
"CH//Online",20220719,"02496c5601d82e2",2
"CH//Online",20220719,"02496c5601d82e2",1
NA,20220720,"02496c5601d82e2",1
"CH//CharleroiDepot",20220720,"02496c5601d82e2",1
"CH//MonsPlaza",20220720,"02496c5601d82e2",1
"CH//TournaiShop",20220721,"02496c5601d82e2",2
"CH//GenkGallery",20220721,"02496c5601d82e2",1
"CH//GhentBoutique",20220723,"02496c5601d82e2",1
"CH//GhentBoutique",20220723,"02496c5601d82e2",1
"CH//HasseltFashions",20220723,"02496c5601d82e2",1
"CH//Online",20220724,"02496c5601d82e2",1
"CH//AntwerpOutlet",20220724,"02496c5601d82e2",NA
"CH//KortrijkShowroom",20220725,"02496c5601d82e2",1
"CH//HasseltFashions",20220725,"02496c5601d82e2",1
"CH//MonsPlaza",20220726,"02496c5601d82e2",1
"CH//Online",20220726,"02496c5601d82e2",2
"CH//KortrijkShowroom",20220727,"02496c5601d82e2",1
"CH//Online",20220728,"02496c5601d82e2",1
"CH//Online",20220729,"02496c5601d82e2",1
NA,20220729,"02496c5601d82e2",1
"CH//LeuvenStyles",20220729,"02496c5601d82e2",NA
"CH//Online",NA,"024e56d49f111ee",1
"CH//Online",20220410,"024e56d49f111ee",-1
"CH//Online",20220415,"024e56d49f111ee",1
"CH//Online",20220418,"024e56d49f111ee",1
"CH//Online",20191003,"025064e4d393b0a",1
"CH//AntwerpOutlet",20191005,"025064e4d393b0a",1
"CH//CharleroiDepot",20191005,"025064e4d393b0a",1
"CH//MechelenCenter",20191009,"025064e4d393b0a",1
"CH//Online",20191009,"025064e4d393b0a",1
"CH//MechelenCenter",20191010,"025064e4d393b0a",1
"CH//AalstEmporium",20191010,"025064e4d393b0a",1
"CH//BrusselsMart",20191011,"025064e4d393b0a",1
"CH//MechelenCenter",20191012,"025064e4d393b0a",1
"CH//AalstEmporium",20191012,"025064e4d393b0a",1
"CH//OstendStore",20191012,"025064e4d393b0a",1
"CH//Online",20191013,"025064e4d393b0a",1
"CH//AntwerpOutlet",20191015,"025064e4d393b0a",1
"CH//AntwerpOutlet",20191016,"025064e4d393b0a",1
"CH//BrusselsMart",20191017,"025064e4d393b0a",1
"CH//Online",20191017,"025064e4d393b0a",1
"CH//LeuvenStyles",20191017,"025064e4d393b0a",1
"CH//HasseltFashions",20191018,"025064e4d393b0a",1
"CH//BruggeSquare",20191018,"025064e4d393b0a",1
"CH//BruggeSquare",20191019,"025064e4d393b0a",1
"CH//AntwerpOutlet",20191019,"025064e4d393b0a",1
"CH//OstendStore",20191019,"025064e4d393b0a",1
"CH//LeuvenStyles",20191020,"025064e4d393b0a",1
"CH//Online",20191020,"025064e4d393b0a",1
"CH//Online",20191021,"025064e4d393b0a",1
"CH//CharleroiDepot",20191022,"025064e4d393b0a",1
"CH//Online",20191022,"025064e4d393b0a",1
"CH//NamurPoint",20191024,"025064e4d393b0a",1
"CH//GhentBoutique",20191024,"025064e4d393b0a",1
"CH//Online",20191025,"025064e4d393b0a",-1
"CH//AntwerpOutlet",20191025,"025064e4d393b0a",1
"CH//KortrijkShowroom",20191025,"025064e4d393b0a",1
"CH//GhentBoutique",20191026,"025064e4d393b0a",1
"CH//TournaiShop",20191026,"025064e4d393b0a",1
"CH//MechelenCenter",20191026,"025064e4d393b0a",1
"CH//Online",20191027,"025064e4d393b0a",1
"CH//GhentBoutique",20191027,"025064e4d393b0a",1
"CH//GhentBoutique",20191028,"025064e4d393b0a",-1
"CH//Online",20220615,"025a46f02847297",1
"CH//AntwerpOutlet",20220623,"025a46f02847297",1
"CH//Online",20220626,"025a46f02847297",-1
"CH//AntwerpOutlet",20220627,"025a46f02847297",1
"CH//AntwerpOutlet",20220628,"025a46f02847297",1
"CH//CharleroiDepot",20220317,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220319,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220319,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220319,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220325,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220327,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220408,"0268c00fb2802a3",1
"CH//CharleroiDepot",20220408,"0268c00fb2802a3",1
"CH//AntwerpOutlet",20220923,"026d2ccf64c5674",1
"CH//AntwerpOutlet",20220924,"026d2ccf64c5674",1
"CH//Franchise_NL",20221003,"026d2ccf64c5674",1
"CH//Franchise_NL",NA,"026d2ccf64c5674",1
"CH//Online",20220519,"0274390f5933ae3",1
"CH//Online",20220524,"0274390f5933ae3",1
"CH//Online",20220531,"0274390f5933ae3",-1
"CH//Online",20220616,"0274390f5933ae3",1
"CH//",20221008,"0277047df53a902",1
"CH//AntwerpOutlet",20221030,"0277047df53a902",1
"CH//",20221101,"0277047df53a902",1
"CH//LeuvenStyles",20221105,"0277047df53a902",1
"CH//Online",20220314,"0278a26df73e8be",1
"CH//Online",20220604,"027ad5ccb7f59c4",1
"CH//MonsPlaza",20220608,"027ad5ccb7f59c4",1
"CH//GhentBoutique",20220609,"027ad5ccb7f59c4",1
"CH//Online",20220609,"027ad5ccb7f59c4",1
"CH//GhentBoutique",20220612,"027ad5ccb7f59c4",1
"CH//AntwerpOutlet",20220618,"027ad5ccb7f59c4",1
"CH//BruggeSquare",20220619,"027ad5ccb7f59c4",1
"CH//Online",20220622,"027ad5ccb7f59c4",1
"CH//AntwerpOutlet",20220624,"027ad5ccb7f59c4",-1
"CH//CharleroiDepot",20220624,"027ad5ccb7f59c4",1
"CH//MechelenCenter",20220727,"0287add3b742590",1
"CH//AntwerpOutlet",20220730,"0287add3b742590",1
"CH//AntwerpOutlet",20220807,"0287add3b742590",1
"CH//BruggeSquare",20220810,"0287add3b742590",1
"CH//BruggeSquare",20220810,"0287add3b742590",1
"CH//AntwerpOutlet",20220817,"0287add3b742590",1
"CH//CharleroiDepot",20220817,"0287add3b742590",1
"CH//BrusselsMart",20220819,"0287add3b742590",1
"CH//BrusselsMart",20220820,"0287add3b742590",1
"CH//BrusselsMart",20220820,"0287add3b742590",1
"CH//KortrijkShowroom",20220820,"0287add3b742590",1
"CH//BrusselsMart",20220821,"0287add3b742590",1
"CH//LeuvenStyles",NA,"0287add3b742590",1
"CH//MechelenCenter",20220824,"0287add3b742590",1
"CH//BrusselsMart",20221224,"029d8da97c48e3a",1
"CH//Franchise_NL",20230108,"029d8da97c48e3a",1
"CH//AntwerpOutlet",20220521,"029df8205651d51",1
"CH//Online",20220527,"029df8205651d51",1
"CH//Online",20220603,"029df8205651d51",-1
"CH//AntwerpOutlet",20220906,"02b384708bc6db1",1
"CH//GhentBoutique",20220409,"02c4e7440b737b8",1
"CH//Online",20220424,"02c4e7440b737b8",1
"CH//Online",20220506,"02c4e7440b737b8",1
"CH//BruggeSquare",20220830,"02d44b6c3286201",1
"CH//BruggeSquare",20220831,"02d44b6c3286201",1
"CH//BruggeSquare",20220902,"02d44b6c3286201",1
"CH//LeuvenStyles",20220902,"02d44b6c3286201",1
"CH//MechelenCenter",20220902,"02d44b6c3286201",1
"CH//MechelenCenter",20220902,"02d44b6c3286201",0
"CH//MechelenCenter",20220903,"02d44b6c3286201",1
"CH//OstendStore",20220903,"02d44b6c3286201",1
"CH//BruggeSquare",20220908,"02d44b6c3286201",1
"CH//LeuvenStyles",20220908,"02d44b6c3286201",1
"CH//LiegeHub",20220909,"02d44b6c3286201",1
"CH//LeuvenStyles",20220909,"02d44b6c3286201",1
"CH//LeuvenStyles",20220909,"02d44b6c3286201",-1
"CH//LiegeHub",20220910,"02d44b6c3286201",1
"CH//GhentBoutique",20220913,"02d44b6c3286201",1
"CH//MechelenCenter",20220915,"02d44b6c3286201",1
"CH//LiegeHub",20220915,"02d44b6c3286201",1
"CH//BruggeSquare",20220915,"02d44b6c3286201",1
"CH//MechelenCenter",20220916,"02d44b6c3286201",1
"CH//CharleroiDepot",20220916,"02d44b6c3286201",1
"CH//BruggeSquare",20220917,"02d44b6c3286201",1
"CH//GhentBoutique",20220917,"02d44b6c3286201",1
"CH//LeuvenStyles",20220917,"02d44b6c3286201",1
"CH//LiegeHub",20220918,"02d44b6c3286201",1
"CH//LeuvenStyles",20220920,"02d44b6c3286201",1
"CH//GhentBoutique",20220922,"02d44b6c3286201",1
"CH//CharleroiDepot",20220924,"02d44b6c3286201",1
"CH//LeuvenStyles",20220924,"02d44b6c3286201",1
"CH//LeuvenStyles",20220925,"02d44b6c3286201",1
"CH//MechelenCenter",20220927,"02d44b6c3286201",1
"CH//CharleroiDepot",20220514,"02e395ad33fcc4b",1
"CH//CharleroiDepot",20220514,"02e395ad33fcc4b",1
"CH//LeuvenStyles",20220514,"02e395ad33fcc4b",1
"CH//LeuvenStyles",20220515,"02e395ad33fcc4b",1
"CH//Online",20220516,"02e395ad33fcc4b",1
"CH//BruggeSquare",20220517,"02e395ad33fcc4b",1
"CH//BruggeSquare",20220517,"02e395ad33fcc4b",1
"CH//amazon.com",20220518,"02e395ad33fcc4b",1
"CH//AalstEmporium",20220520,"02e395ad33fcc4b",1
"CH//AalstEmporium",20220520,"02e395ad33fcc4b",1
"CH//KortrijkShowroom",20220520,"02e395ad33fcc4b",1
"CH//OstendStore",20220521,"02e395ad33fcc4b",1
"CH//AntwerpOutlet",20220521,"02e395ad33fcc4b",1
"CH//MonsPlaza",20220521,"02e395ad33fcc4b",1
"CH//Online",20220522,"02e395ad33fcc4b",1
"CH//AntwerpOutlet",20220522,"02e395ad33fcc4b",1
"CH//BrusselsMart",20220526,"02e395ad33fcc4b",1
"CH//LeuvenStyles",20220526,"02e395ad33fcc4b",1
"CH//AntwerpOutlet",20220526,"02e395ad33fcc4b",1
"CH//AalstEmporium",20220527,"02e395ad33fcc4b",1
"CH//BruggeSquare",20220527,"02e395ad33fcc4b",1
"CH//amazon.com",20220527,"02e395ad33fcc4b",1
"CH//MonsPlaza",20220528,"02e395ad33fcc4b",1
"CH//AntwerpOutlet",20220529,"02e395ad33fcc4b",1
"CH//BrusselsMart",20220529,"02e395ad33fcc4b",1
"CH//BruggeSquare",20220601,"02e395ad33fcc4b",1
"CH//BruggeSquare",20220602,"02e395ad33fcc4b",1
"CH//MonsPlaza",20220603,"02e395ad33fcc4b",1
"CH//BrusselsMart",20220603,"02e395ad33fcc4b",1
"CH//BruggeSquare",20220608,"02e395ad33fcc4b",1
"CH//BrusselsMart",20220610,"02e395ad33fcc4b",1
"CH//AntwerpOutlet",20220610,"02e395ad33fcc4b",-1
"CH//",20220823,"02e6737e50ba2f1",1
"CH//",20220823,"02e6737e50ba2f1",1
"CH//",20220823,"02e6737e50ba2f1",1
"CH//",20220823,"02e6737e50ba2f1",1
"CH//",20220823,"02e6737e50ba2f1",1
"CH//",20220824,"02e6737e50ba2f1",2
"CH//",20220824,"02e6737e50ba2f1",2
"CH//",20220824,"02e6737e50ba2f1",2
"CH//",20220824,"02e6737e50ba2f1",2
"CH//",NA,"02e6737e50ba2f1",2
"CH//",20220824,"02e6737e50ba2f1",1
"CH//Online",20220228,"02fa032e22ab613",1
"CH//",20221215,"0305d505169ec75",1
"CH//Franchise_NL",20221216,"0305d505169ec75",1
"CH//Franchise_NL",20221225,"0305d505169ec75",1
"CH//Franchise_NL",20221230,"0305d505169ec75",1
"CH//Franchise_NL",20230102,"0305d505169ec75",1
"CH//",20230107,"0305d505169ec75",1
"CH//NamurPoint",20220222,"030629a82e498a2",1
"CH//",20220224,"030629a82e498a2",1
"CH//",20220224,"030629a82e498a2",1
"CH//",20220224,"030629a82e498a2",1
"CH//LeuvenStyles",20220224,"030629a82e498a2",1
"CH//",NA,"030629a82e498a2",1
"CH//",20220224,"030629a82e498a2",1
"CH//CharleroiDepot",20220226,"030629a82e498a2",1
"CH//",20220302,"030629a82e498a2",1
"CH//",20220302,"030629a82e498a2",1
"CH//",20220302,"030629a82e498a2",1
"CH//",20220302,"030629a82e498a2",1
"CH//",20220302,"030629a82e498a2",1
"CH//MechelenCenter",20220305,"030629a82e498a2",1
"CH//GhentBoutique",20220305,"030629a82e498a2",1
"CH//",20220309,"030629a82e498a2",1
"CH//",20220309,"030629a82e498a2",1
"CH//",20220309,"030629a82e498a2",1
"CH//",20220309,"030629a82e498a2",1
"CH//",20220309,"030629a82e498a2",1
"CH//NamurPoint",20220311,"030629a82e498a2",1
"CH//AalstEmporium",20220311,"030629a82e498a2",1
"CH//MechelenCenter",20220313,"030629a82e498a2",1
"CH//CharleroiDepot",20220314,"030629a82e498a2",1
"CH//BruggeSquare",20220320,"030629a82e498a2",1
"CH//AntwerpOutlet",20220909,"0312614b5ace091",1
"CH//AntwerpOutlet",20220910,"0312614b5ace091",1
"CH//LiegeHub",20220920,"0312614b5ace091",1
"CH//AntwerpOutlet",20221002,"0312614b5ace091",1
"CH//Online",20220824,"0317ba8acf899b5",1
"CH//Online",20220825,"0317ba8acf899b5",1
"CH//LiegeHub",20220902,"0317ba8acf899b5",1
"CH//Online",20220906,"0317ba8acf899b5",-1
"CH//AntwerpOutlet",20220915,"0317ba8acf899b5",0
"CH//Franchise_NL",20220919,"0317ba8acf899b5",1
"CH//OstendStore",20220205,"03281d3ce0407a3",1
"CH//LiegeHub",20220206,"03281d3ce0407a3",1
"CH//LiegeHub",20220207,"03281d3ce0407a3",1
"CH//GhentBoutique",20220210,"03281d3ce0407a3",1
"CH//KortrijkShowroom",20220212,"03281d3ce0407a3",1
"CH//GhentBoutique",NA,"03281d3ce0407a3",1
"CH//LiegeHub",20220214,"03281d3ce0407a3",1
"CH//Online",20220222,"03281d3ce0407a3",1
"CH//AntwerpOutlet",20220226,"03281d3ce0407a3",1
"CH//Online",20220302,"03281d3ce0407a3",-1
"CH//CharleroiDepot",20220303,"03281d3ce0407a3",1
"CH//AntwerpOutlet",20220303,"03281d3ce0407a3",1
"CH//AntwerpOutlet",20220305,"03281d3ce0407a3",-1
"CH//TournaiShop",20220305,"03281d3ce0407a3",1
"CH//Online",20220424,"0338c836f79f770",1
"CH//Online",20220504,"0338c836f79f770",-1
"CH//AntwerpOutlet",20220215,"033b47958c70258",1
"CH//AntwerpOutlet",20220221,"033b47958c70258",1
"CH//Online",20220224,"033b47958c70258",1
"CH//Online",20220306,"033b47958c70258",NA
"CH//LiegeHub",20220306,"033b47958c70258",1
"CH//LiegeHub",20220309,"033b47958c70258",1
"CH//AntwerpOutlet",20220929,"033b99611d8dc7f",1
"CH//AntwerpOutlet",20220927,"0341bee39b749dc",1
"CH//CharleroiDepot",20220922,"03479b8038e9f66",1
"CH//AalstEmporium",20220922,"03479b8038e9f66",1
"CH//LiegeHub",20220923,"03479b8038e9f66",1
NA,20220923,"03479b8038e9f66",1
"CH//CharleroiDepot",20220923,"03479b8038e9f66",1
"CH//CharleroiDepot",20220924,"03479b8038e9f66",1
"CH//HasseltFashions",20220924,"03479b8038e9f66",1
"CH//GenkGallery",NA,"03479b8038e9f66",1
"CH//TournaiShop",20220924,"03479b8038e9f66",1
"CH//MechelenCenter",20220924,"03479b8038e9f66",1
"CH//NamurPoint",20220925,"03479b8038e9f66",1
"CH//LiegeHub",20220925,"03479b8038e9f66",1
"CH//BrusselsMart",20220926,"03479b8038e9f66",1
"CH//AntwerpOutlet",20220926,"03479b8038e9f66",1
"CH//AalstEmporium",20220927,"03479b8038e9f66",1
"CH//AntwerpOutlet",20220927,"03479b8038e9f66",1
"CH//TournaiShop",20220928,"03479b8038e9f66",1
"CH//GenkGallery",20220928,"03479b8038e9f66",1
"CH//CharleroiDepot",20220928,"03479b8038e9f66",1
"CH//KortrijkShowroom",20220928,"03479b8038e9f66",1
"CH//BruggeSquare",20220929,"03479b8038e9f66",1
"CH//NamurPoint",20220929,"03479b8038e9f66",1
"CH//AntwerpOutlet",20220929,"03479b8038e9f66",1
"CH//CharleroiDepot",20220930,"03479b8038e9f66",1
"CH//LiegeHub",20220930,"03479b8038e9f66",1
"CH//HasseltFashions",20220930,"03479b8038e9f66",1
"CH//BrusselsMart",20220930,"03479b8038e9f66",1
"CH//LiegeHub",20220930,"03479b8038e9f66",1
"CH//LeuvenStyles",20220930,"03479b8038e9f66",1
"CH//HasseltFashions",20220930,"03479b8038e9f66",1
"CH//OstendStore",20221001,"03479b8038e9f66",1
"CH//Franchise_NL",20221001,"03479b8038e9f66",1
"CH//MonsPlaza",20221001,"03479b8038e9f66",1
"CH//MechelenCenter",20221001,"03479b8038e9f66",1
"CH//AntwerpOutlet",20221001,"03479b8038e9f66",1
"CH//NamurPoint",20221001,"03479b8038e9f66",1
"CH//CharleroiDepot",20221003,"03479b8038e9f66",1
"CH//NamurPoint",20221004,"03479b8038e9f66",1
"CH//MonsPlaza",20221005,"03479b8038e9f66",2
"CH//OstendStore",20221005,"03479b8038e9f66",1
"CH//MonsPlaza",20221006,"03479b8038e9f66",1
"CH//KortrijkShowroom",20221006,"03479b8038e9f66",1
"CH//Franchise_NL",20221007,"03479b8038e9f66",1
"CH//KortrijkShowroom",20221007,"03479b8038e9f66",1
"CH//Franchise_NL",20221009,"03479b8038e9f66",1
"CH//HasseltFashions",20221009,"03479b8038e9f66",1
"CH//NamurPoint",20221009,"03479b8038e9f66",1
"CH//CharleroiDepot",20221012,"03479b8038e9f66",1
"CH//NamurPoint",20221013,"03479b8038e9f66",1
"CH//AntwerpOutlet",20221013,"03479b8038e9f66",1
"CH//BrusselsMart",20221013,"03479b8038e9f66",1
"CH//AntwerpOutlet",20221014,"03479b8038e9f66",1
"CH//BrusselsMart",20221014,"03479b8038e9f66",1
"CH//OstendStore",20221015,"03479b8038e9f66",1
"CH//OstendStore",20221015,"03479b8038e9f66",2
"CH//KortrijkShowroom",20221015,"03479b8038e9f66",1
"CH//BruggeSquare",20221015,"03479b8038e9f66",1
"CH//AntwerpOutlet",20221015,"03479b8038e9f66",1
"CH//OstendStore",20221015,"03479b8038e9f66",1
"CH//LiegeHub",20221015,"03479b8038e9f66",1
"CH//LeuvenStyles",20221015,"03479b8038e9f66",1
"CH//KortrijkShowroom",20221015,"03479b8038e9f66",1
"CH//Franchise_NL",20221015,"03479b8038e9f66",1
"CH//CharleroiDepot",20221017,"03479b8038e9f66",1
"CH//KortrijkShowroom",20221017,"03479b8038e9f66",1
"CH//Franchise_NL",20221018,"03479b8038e9f66",1
"CH//LiegeHub",20221019,"03479b8038e9f66",1
"CH//Franchise_NL",NA,"03479b8038e9f66",1
"CH//Franchise_NL",20221020,"03479b8038e9f66",1
"CH//HasseltFashions",20221020,"03479b8038e9f66",1
"CH//MechelenCenter",20221020,"03479b8038e9f66",1
"CH//LiegeHub",20221020,"03479b8038e9f66",1
"CH//MonsPlaza",20220214,"034803d0e93bf4c",1
"CH//BrusselsMart",20220216,"034803d0e93bf4c",1
"CH//BrusselsMart",20220216,"034803d0e93bf4c",1
"CH//MonsPlaza",20220216,"034803d0e93bf4c",1
"CH//MonsPlaza",20220217,"034803d0e93bf4c",1
"CH//CharleroiDepot",20220217,"034803d0e93bf4c",1
"CH//BrusselsMart",20220218,"034803d0e93bf4c",1
"CH//KortrijkShowroom",20220218,"034803d0e93bf4c",1
"CH//AntwerpOutlet",20220219,"034803d0e93bf4c",1
"CH//MechelenCenter",20220219,"034803d0e93bf4c",1
"CH//MonsPlaza",20220219,"034803d0e93bf4c",1
"CH//NamurPoint",20220219,"034803d0e93bf4c",1
"CH//MechelenCenter",20220220,"034803d0e93bf4c",1
"CH//BrusselsMart",20220221,"034803d0e93bf4c",1
"CH//Online",20220221,"034803d0e93bf4c",1
"CH//AntwerpOutlet",20220221,"034803d0e93bf4c",1
"CH//BruggeSquare",20220222,"034803d0e93bf4c",1
"CH//AntwerpOutlet",20220222,"034803d0e93bf4c",1
"CH//BruggeSquare",20220223,"034803d0e93bf4c",1
"CH//GenkGallery",20220225,"034803d0e93bf4c",1
"CH//GenkGallery",20220225,"034803d0e93bf4c",1
"CH//OstendStore",20220226,"034803d0e93bf4c",1
"CH//MechelenCenter",20220226,"034803d0e93bf4c",1
"CH//GhentBoutique",20220227,"034803d0e93bf4c",1
"CH//AntwerpOutlet",20220228,"034803d0e93bf4c",1
"CH//GhentBoutique",20220301,"034803d0e93bf4c",1
"CH//GenkGallery",20220301,"034803d0e93bf4c",1
"CH//GhentBoutique",NA,"034803d0e93bf4c",1
"CH//AntwerpOutlet",20220306,"034803d0e93bf4c",1
"CH//BruggeSquare",20220307,"034803d0e93bf4c",1
"CH//MonsPlaza",20220307,"034803d0e93bf4c",1
"CH//GhentBoutique",20220311,"034803d0e93bf4c",1
"CH//KortrijkShowroom",20220312,"034803d0e93bf4c",1
"CH//KortrijkShowroom",20220312,"034803d0e93bf4c",1
"CH//OstendStore",20220312,"034803d0e93bf4c",1
NA,20220313,"034803d0e93bf4c",1
"CH//Online",20220314,"034803d0e93bf4c",1
"CH//BrusselsMart",20220314,"034803d0e93bf4c",1
"CH//AntwerpOutlet",20220816,"0348d2206d5d644",1
"CH//LiegeHub",20220820,"0348d2206d5d644",1
"CH//LiegeHub",20220821,"0348d2206d5d644",1
"CH//AntwerpOutlet",20220821,"0348d2206d5d644",1
"CH//LiegeHub",20220822,"0348d2206d5d644",1
"CH//GhentBoutique",20220827,"0348d2206d5d644",1
"CH//GhentBoutique",20220827,"0348d2206d5d644",1
"CH//LiegeHub",20220830,"0348d2206d5d644",1
"CH//AntwerpOutlet",20220902,"0348d2206d5d644",1
"CH//Online",20220904,"0348d2206d5d644",1
"CH//AntwerpOutlet",20220907,"0348d2206d5d644",1
"CH//Online",20220908,"0348d2206d5d644",2
"CH//GhentBoutique",20220910,"0348d2206d5d644",1
"CH//Online",20220913,"0348d2206d5d644",-1
"CH//",20221111,"034f0076652b964",1
"CH//BrusselsMart",20220512,"0356cb4382d927e",1
"CH//AalstEmporium",20220518,"0356cb4382d927e",1
"CH//GhentBoutique",20220521,"0356cb4382d927e",1
"CH//BruggeSquare",20220521,"0356cb4382d927e",1
"CH//BruggeSquare",20220522,"0356cb4382d927e",1
"CH//BrusselsMart",NA,"0356cb4382d927e",1
"CH//AntwerpOutlet",20220522,"0356cb4382d927e",1
"CH//BruggeSquare",20220526,"0356cb4382d927e",1
"CH//LiegeHub",20220527,"0356cb4382d927e",1
"CH//CharleroiDepot",20220531,"0356cb4382d927e",2
"CH//CharleroiDepot",20220603,"0356cb4382d927e",1
"CH//MonsPlaza",20220603,"0356cb4382d927e",1
